gcnconv-drop,l_pre,l_mp,l_post,stage,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
0.3,1,3,1,skipsum,97,True,0.7095,0.0186,361.0,0.7791,0.0085,0.6996,0.0544,0.6382,0.0745,0.8137,0.0951,0.7068,0.0249,0.8151,0.0406
0.3,1,3,1,skipsum,198,True,0.6505,0.0078,361.0,0.7752,0.0054,0.7854,0.0011,0.7649,0.0167,0.7443,0.0338,0.7536,0.0089,0.8547,0.0077
0.3,1,3,1,skipsum,289,True,0.6089,0.0013,361.0,0.7657,0.0035,0.7873,0.0047,0.7337,0.0071,0.8141,0.0067,0.7718,0.0044,0.8637,0.0066
0.3,1,3,1,stack,96,True,0.729,0.0186,361.0,0.7703,0.0053,0.6469,0.0325,0.5831,0.0279,0.7271,0.1509,0.6383,0.065,0.7184,0.0683
0.3,1,3,1,stack,189,True,0.6877,0.0468,361.0,0.777,0.002,0.718,0.0469,0.6602,0.0379,0.7353,0.0948,0.6947,0.0642,0.7651,0.0623
0.3,1,3,1,stack,202,True,0.6845,0.0455,361.0,0.8088,0.0673,0.7218,0.0444,0.6778,0.0474,0.7063,0.0817,0.6902,0.0552,0.7658,0.0525
0.3,1,3,2,skipconcat,93,True,0.6812,0.0064,771.0,0.7728,0.0041,0.7417,0.0113,0.668,0.0133,0.8267,0.0093,0.7388,0.0091,0.7995,0.0145
0.3,1,3,2,skipconcat,167,True,0.6429,0.0107,771.0,0.7698,0.0077,0.7666,0.0103,0.7207,0.0285,0.7757,0.03,0.746,0.0011,0.8162,0.0097
0.3,1,3,2,skipconcat,270,True,0.6168,0.0104,771.0,0.8157,0.0709,0.7732,0.0157,0.7409,0.0413,0.7604,0.0674,0.7468,0.02,0.8311,0.0056
0.3,1,3,2,skipsum,97,True,0.6802,0.0167,471.0,0.7728,0.005,0.7564,0.0176,0.7184,0.0312,0.7424,0.0163,0.7295,0.0117,0.8182,0.0116
0.3,1,3,2,skipsum,185,True,0.6096,0.0141,471.0,0.7725,0.0016,0.7946,0.0117,0.7525,0.0165,0.7977,0.0076,0.7743,0.0112,0.8621,0.0131
0.3,1,3,2,skipsum,293,True,0.5697,0.0228,471.0,0.8659,0.0711,0.8028,0.0155,0.7657,0.025,0.7996,0.0049,0.782,0.0135,0.8746,0.02
0.3,1,3,2,stack,95,True,0.7016,0.0263,471.0,0.7721,0.0035,0.6961,0.0576,0.6465,0.0643,0.6949,0.0531,0.6697,0.0586,0.7541,0.0548
0.3,1,3,2,stack,198,True,0.6413,0.017,471.0,0.7677,0.0023,0.7401,0.0207,0.6825,0.0263,0.7725,0.0043,0.7246,0.0168,0.8029,0.0139
0.3,1,3,2,stack,290,True,0.6315,0.0135,471.0,0.7605,0.0047,0.7358,0.0219,0.7153,0.0595,0.6968,0.1076,0.6962,0.0402,0.8163,0.0119
0.3,2,1,1,skipconcat,95,True,0.704,0.016,251.0,0.3451,0.0018,0.7218,0.0358,0.6737,0.0439,0.7247,0.0908,0.6951,0.049,0.7721,0.0255
0.3,2,1,1,skipconcat,187,True,0.6635,0.008,251.0,0.3445,0.0012,0.7526,0.011,0.7271,0.0114,0.7043,0.0187,0.7154,0.014,0.804,0.0174
0.3,2,1,1,skipconcat,294,True,0.6258,0.0038,251.0,0.3396,0.0031,0.7741,0.0116,0.7392,0.0095,0.7568,0.0595,0.7463,0.0253,0.824,0.0032
0.3,2,1,1,skipsum,99,True,0.7202,0.0233,251.0,0.3418,0.0028,0.6993,0.0481,0.6752,0.0494,0.6055,0.0886,0.6375,0.0719,0.7555,0.0616
0.3,2,1,1,skipsum,187,True,0.6698,0.0199,251.0,0.3444,0.004,0.7526,0.0333,0.7399,0.0726,0.7047,0.0491,0.7168,0.013,0.8231,0.0304
0.3,2,1,1,skipsum,292,True,0.6193,0.0228,251.0,0.3886,0.0672,0.7793,0.0237,0.7457,0.042,0.7659,0.0111,0.7547,0.0168,0.8478,0.0253
0.3,2,1,1,stack,95,True,0.704,0.016,251.0,0.3456,0.0039,0.7218,0.0358,0.6737,0.0439,0.7247,0.0908,0.6951,0.049,0.7721,0.0255
0.3,2,1,1,stack,187,True,0.6635,0.008,251.0,0.3484,0.0007,0.7526,0.011,0.7271,0.0114,0.7043,0.0187,0.7154,0.014,0.804,0.0174
0.3,2,1,1,stack,294,True,0.6258,0.0038,251.0,0.3463,0.0041,0.7741,0.0116,0.7392,0.0095,0.7568,0.0595,0.7463,0.0253,0.824,0.0032
0.3,2,1,2,skipconcat,96,True,0.6941,0.0068,361.0,0.3457,0.0005,0.7411,0.0121,0.694,0.0376,0.7534,0.0553,0.7196,0.008,0.7916,0.0086
0.3,2,1,2,skipconcat,199,True,0.6267,0.0078,361.0,0.347,0.0015,0.7602,0.0148,0.71,0.0274,0.7772,0.0231,0.7414,0.0107,0.8153,0.0068
0.3,2,1,2,skipconcat,296,True,0.5895,0.0082,361.0,0.3421,0.0032,0.7807,0.0004,0.755,0.0192,0.7483,0.0372,0.7506,0.0091,0.84,0.004
0.3,2,1,2,skipsum,96,True,0.6886,0.0194,361.0,0.345,0.0037,0.7285,0.0429,0.6754,0.058,0.7565,0.0532,0.7116,0.0398,0.7945,0.0386
0.3,2,1,2,skipsum,197,True,0.5971,0.0103,361.0,0.3957,0.0717,0.7905,0.0171,0.7506,0.0332,0.7922,0.0251,0.7699,0.0139,0.8626,0.015
0.3,2,1,2,skipsum,270,True,0.5652,0.0103,361.0,0.3431,0.0016,0.7999,0.0197,0.7704,0.0392,0.7851,0.0325,0.7764,0.0169,0.876,0.0106
0.3,2,1,2,stack,96,True,0.6941,0.0068,361.0,0.3425,0.0008,0.7411,0.0121,0.694,0.0376,0.7534,0.0553,0.7196,0.008,0.7916,0.0086
0.3,2,1,2,stack,199,True,0.6267,0.0078,361.0,0.3512,0.0031,0.7602,0.0148,0.71,0.0274,0.7772,0.0231,0.7414,0.0107,0.8153,0.0068
0.3,2,1,2,stack,296,True,0.5895,0.0082,361.0,0.3499,0.0034,0.7807,0.0004,0.755,0.0192,0.7483,0.0372,0.7506,0.0091,0.84,0.004
0.3,2,2,1,skipconcat,97,True,0.6871,0.0128,461.0,0.5584,0.0068,0.7462,0.0111,0.6908,0.0084,0.7702,0.0289,0.7281,0.0157,0.8021,0.009
0.3,2,2,1,skipconcat,191,True,0.6423,0.0108,461.0,0.5585,0.0038,0.7692,0.0059,0.7348,0.0263,0.7525,0.0399,0.7421,0.0053,0.8162,0.0027
0.3,2,2,1,skipconcat,293,True,0.6125,0.0171,461.0,0.5499,0.0005,0.7802,0.0078,0.7344,0.0165,0.7882,0.012,0.7601,0.005,0.8275,0.0123
0.3,2,2,1,skipsum,92,True,0.7033,0.0192,361.0,0.5569,0.0014,0.7254,0.0301,0.6512,0.0276,0.8153,0.0336,0.724,0.0302,0.805,0.0517
0.3,2,2,1,skipsum,198,True,0.6481,0.0199,361.0,0.5502,0.0095,0.7725,0.0201,0.7362,0.0343,0.7604,0.0153,0.7474,0.0153,0.8428,0.0276
0.3,2,2,1,skipsum,287,True,0.5981,0.0107,361.0,0.5988,0.0765,0.7843,0.0174,0.7396,0.0331,0.7949,0.0198,0.7654,0.0116,0.8655,0.0163
0.3,2,2,1,stack,81,True,0.7061,0.0062,361.0,0.5439,0.0048,0.7096,0.0139,0.6486,0.0128,0.7553,0.1068,0.6933,0.0422,0.7767,0.0256
0.3,2,2,1,stack,194,True,0.6597,0.0153,361.0,0.5885,0.0644,0.754,0.0228,0.7166,0.0312,0.7357,0.0379,0.7253,0.0255,0.7975,0.0269
0.3,2,2,1,stack,287,True,0.6353,0.0252,361.0,0.5929,0.0629,0.7528,0.0325,0.7044,0.0263,0.7565,0.0693,0.7287,0.0442,0.8061,0.0294
0.3,2,2,2,skipconcat,94,True,0.6761,0.0089,571.0,0.5528,0.0032,0.7519,0.0088,0.6967,0.0093,0.7769,0.0265,0.7343,0.0125,0.8058,0.0192
0.3,2,2,2,skipconcat,186,True,0.625,0.0043,571.0,0.5516,0.0019,0.7687,0.0037,0.7325,0.0079,0.751,0.0176,0.7414,0.0063,0.8222,0.0059
0.3,2,2,2,skipconcat,298,True,0.5927,0.0075,571.0,0.5499,0.006,0.7803,0.002,0.7488,0.0154,0.7584,0.0323,0.7528,0.0082,0.8356,0.0051
0.3,2,2,2,skipsum,99,True,0.6892,0.0169,471.0,0.5472,0.0018,0.7362,0.0291,0.6795,0.0363,0.7667,0.0149,0.7202,0.0256,0.7947,0.0328
0.3,2,2,2,skipsum,178,True,0.6332,0.0203,471.0,0.5485,0.0089,0.7708,0.0323,0.72,0.0316,0.7867,0.0457,0.7517,0.0372,0.836,0.0358
0.3,2,2,2,skipsum,283,True,0.5884,0.0155,471.0,0.5462,0.0031,0.7888,0.0239,0.747,0.0327,0.7914,0.0122,0.7684,0.0226,0.8564,0.0265
0.3,2,2,2,stack,98,True,0.7166,0.0135,471.0,0.5959,0.0594,0.6802,0.031,0.6228,0.0259,0.6992,0.1057,0.6553,0.0556,0.7403,0.0309
0.3,2,2,2,stack,199,True,0.661,0.0043,471.0,0.5426,0.0042,0.729,0.0083,0.6847,0.0073,0.7169,0.0283,0.7001,0.0139,0.7865,0.0123
0.3,2,2,2,stack,292,True,0.6186,0.0045,471.0,0.5402,0.0041,0.7533,0.0077,0.6925,0.0164,0.7968,0.0297,0.7404,0.0078,0.8164,0.0049
0.3,2,3,1,skipconcat,80,True,0.7073,0.0296,771.0,0.7528,0.006,0.7093,0.0425,0.6461,0.063,0.7898,0.04,0.7074,0.0253,0.7716,0.0326
0.3,2,3,1,skipconcat,194,True,0.6758,0.0384,771.0,0.7454,0.0035,0.7415,0.026,0.6961,0.0476,0.7541,0.055,0.7207,0.0163,0.7828,0.0329
0.3,2,3,1,skipconcat,295,True,0.6566,0.0425,771.0,0.7494,0.0076,0.7218,0.0471,0.6904,0.0422,0.6776,0.1806,0.6709,0.097,0.7912,0.038
0.3,2,3,1,skipsum,97,True,0.7204,0.0203,471.0,0.7475,0.0014,0.7077,0.0416,0.6769,0.0461,0.6447,0.0579,0.6603,0.0524,0.7581,0.0558
0.3,2,3,1,skipsum,191,True,0.6506,0.0301,471.0,0.75,0.0036,0.7673,0.0142,0.7094,0.016,0.8024,0.0154,0.7529,0.0145,0.8411,0.0171
0.3,2,3,1,skipsum,284,True,0.6103,0.0298,471.0,0.7503,0.0027,0.7879,0.0132,0.7592,0.0245,0.7635,0.0067,0.7611,0.0102,0.8561,0.0186
0.3,2,3,1,stack,92,True,0.7019,0.017,471.0,0.7528,0.0016,0.7077,0.0331,0.6712,0.0316,0.6596,0.0652,0.6647,0.0476,0.7612,0.0322
0.3,2,3,1,stack,192,True,0.6636,0.0047,471.0,0.7433,0.0035,0.7375,0.0052,0.7289,0.0266,0.6514,0.0455,0.6861,0.0152,0.7861,0.007
0.3,2,3,1,stack,299,True,0.6421,0.0104,471.0,0.7453,0.002,0.7399,0.0111,0.7072,0.0119,0.7047,0.0621,0.7041,0.0269,0.7967,0.0127
0.3,2,3,2,skipconcat,92,True,0.6848,0.0109,881.0,0.762,0.0096,0.7361,0.0215,0.6787,0.0291,0.7718,0.0741,0.7198,0.0305,0.7887,0.0226
0.3,2,3,2,skipconcat,192,True,0.637,0.0157,881.0,0.7591,0.0013,0.7545,0.03,0.7113,0.0424,0.7541,0.0169,0.7314,0.0254,0.8096,0.02
0.3,2,3,2,skipconcat,286,True,0.6039,0.0107,881.0,0.7543,0.0082,0.7668,0.0069,0.7191,0.0069,0.7753,0.0277,0.7458,0.0116,0.8322,0.0051
0.3,2,3,2,skipsum,99,True,0.6849,0.0312,581.0,0.7627,0.0066,0.7427,0.0374,0.7123,0.0315,0.6969,0.0682,0.704,0.05,0.7982,0.0377
0.3,2,3,2,skipsum,194,True,0.6287,0.0301,581.0,0.7598,0.008,0.7708,0.0232,0.7682,0.0165,0.6886,0.0591,0.7251,0.0359,0.8336,0.0312
0.3,2,3,2,skipsum,298,True,0.5794,0.0309,581.0,0.7555,0.0097,0.7855,0.0287,0.7526,0.0457,0.773,0.0233,0.7616,0.0247,0.8594,0.0298
0.3,2,3,2,stack,99,True,0.6863,0.0118,581.0,0.7563,0.0041,0.7214,0.0258,0.6827,0.0206,0.6878,0.0521,0.6849,0.0356,0.7723,0.0217
0.3,2,3,2,stack,183,True,0.6503,0.0082,581.0,0.7528,0.0014,0.7354,0.0151,0.6905,0.0291,0.7322,0.0189,0.71,0.0084,0.7869,0.0148
0.3,2,3,2,stack,296,True,0.6248,0.0067,581.0,0.7518,0.0044,0.7428,0.0119,0.705,0.0343,0.7271,0.0393,0.714,0.0028,0.8046,0.013
0.6,1,1,1,skipconcat,97,True,0.719,0.0127,141.0,0.3374,0.0012,0.6809,0.0334,0.635,0.0539,0.6937,0.0707,0.6574,0.0154,0.7298,0.0255
0.6,1,1,1,skipconcat,192,True,0.6966,0.0158,141.0,0.3376,0.0023,0.6954,0.0262,0.6602,0.0527,0.6659,0.0681,0.658,0.0237,0.7483,0.0232
0.6,1,1,1,skipconcat,279,True,0.6761,0.0155,141.0,0.3398,0.0071,0.7176,0.0201,0.6739,0.0192,0.6984,0.042,0.6856,0.0276,0.768,0.019
0.6,1,1,1,skipsum,97,True,0.7252,0.006,141.0,0.339,0.0022,0.6824,0.0256,0.6448,0.0502,0.6545,0.0606,0.6451,0.0157,0.7266,0.0234
0.6,1,1,1,skipsum,196,True,0.6957,0.011,141.0,0.3834,0.0647,0.7134,0.0171,0.6597,0.0167,0.7255,0.0238,0.691,0.0195,0.7676,0.0238
0.6,1,1,1,skipsum,263,True,0.6769,0.0157,141.0,0.3339,0.0028,0.7276,0.0172,0.6771,0.026,0.7369,0.0072,0.7053,0.0114,0.787,0.0234
0.6,1,1,1,stack,97,True,0.719,0.0127,141.0,0.3352,0.0039,0.6809,0.0334,0.635,0.0539,0.6937,0.0707,0.6574,0.0154,0.7298,0.0255
0.6,1,1,1,stack,192,True,0.6966,0.0158,141.0,0.3346,0.0061,0.6954,0.0262,0.6602,0.0527,0.6659,0.0681,0.658,0.0237,0.7483,0.0232
0.6,1,1,1,stack,279,True,0.6761,0.0155,141.0,0.3382,0.0046,0.7176,0.0201,0.6739,0.0192,0.6984,0.042,0.6856,0.0276,0.768,0.019
0.6,1,1,2,skipconcat,99,True,0.7184,0.0114,251.0,0.3372,0.0026,0.6776,0.01,0.6333,0.0302,0.6639,0.0917,0.6429,0.0259,0.7239,0.0117
0.6,1,1,2,skipconcat,191,True,0.681,0.013,251.0,0.3333,0.0028,0.6999,0.017,0.6622,0.0335,0.6694,0.08,0.6616,0.0297,0.7409,0.0145
0.6,1,1,2,skipconcat,298,True,0.6502,0.0133,251.0,0.338,0.0029,0.7154,0.0046,0.67,0.0071,0.7012,0.0025,0.6852,0.0034,0.7679,0.01
0.6,1,1,2,skipsum,94,True,0.7089,0.0104,251.0,0.3366,0.0032,0.698,0.0257,0.6493,0.0331,0.6933,0.0125,0.6702,0.021,0.7503,0.0233
0.6,1,1,2,skipsum,165,True,0.6641,0.0158,251.0,0.3871,0.0673,0.7245,0.0292,0.6862,0.0461,0.7035,0.0072,0.6937,0.0203,0.7834,0.028
0.6,1,1,2,skipsum,248,True,0.6324,0.0289,251.0,0.3331,0.005,0.7381,0.0311,0.6979,0.0437,0.7247,0.0157,0.7104,0.0257,0.8027,0.0405
0.6,1,1,2,stack,99,True,0.7184,0.0114,251.0,0.3356,0.0038,0.6776,0.01,0.6333,0.0302,0.6639,0.0917,0.6429,0.0259,0.7239,0.0117
0.6,1,1,2,stack,191,True,0.681,0.013,251.0,0.3339,0.0058,0.6999,0.017,0.6622,0.0335,0.6694,0.08,0.6616,0.0297,0.7409,0.0145
0.6,1,1,2,stack,298,True,0.6502,0.0133,251.0,0.3375,0.0023,0.7154,0.0046,0.67,0.0071,0.7012,0.0025,0.6852,0.0034,0.7679,0.01
0.6,1,2,1,skipconcat,93,True,0.733,0.0161,351.0,0.5452,0.005,0.5996,0.0756,0.578,0.079,0.651,0.275,0.5625,0.123,0.6852,0.0401
0.6,1,2,1,skipconcat,170,True,0.7061,0.0039,351.0,0.5424,0.0037,0.6769,0.0162,0.5999,0.0207,0.8169,0.0303,0.6909,0.0029,0.7348,0.0128
0.6,1,2,1,skipconcat,294,True,0.6833,0.0077,351.0,0.5469,0.0056,0.7037,0.0191,0.6572,0.0317,0.6992,0.0548,0.6753,0.0206,0.7578,0.017
0.6,1,2,1,skipsum,94,True,0.7292,0.0147,251.0,0.5344,0.0026,0.6649,0.0449,0.6472,0.0904,0.5839,0.0602,0.6067,0.0307,0.7141,0.0523
0.6,1,2,1,skipsum,193,True,0.6835,0.016,251.0,0.5384,0.0041,0.7358,0.022,0.7028,0.0227,0.6973,0.0596,0.6988,0.0338,0.7898,0.0322
0.6,1,2,1,skipsum,297,True,0.6489,0.0184,251.0,0.5323,0.0056,0.7497,0.0191,0.7031,0.0258,0.7521,0.0299,0.7263,0.0205,0.8177,0.0235
0.6,1,2,1,stack,94,True,0.7232,0.0032,251.0,0.5257,0.0046,0.658,0.0233,0.6807,0.0389,0.44,0.1306,0.5213,0.0836,0.726,0.0128
0.6,1,2,1,stack,165,True,0.6987,0.0162,251.0,0.529,0.0035,0.6818,0.04,0.699,0.0099,0.4957,0.1676,0.5617,0.1217,0.7502,0.0252
0.6,1,2,1,stack,289,True,0.6776,0.0173,251.0,0.5288,0.0035,0.7117,0.0189,0.6638,0.0237,0.7059,0.0251,0.6839,0.0192,0.766,0.0131
0.6,1,2,2,skipconcat,91,True,0.7302,0.0102,461.0,0.535,0.0055,0.6395,0.0049,0.5722,0.0109,0.7412,0.0832,0.643,0.0275,0.6761,0.029
0.6,1,2,2,skipconcat,195,True,0.6695,0.0117,461.0,0.5297,0.0037,0.6926,0.0245,0.6354,0.026,0.7165,0.0426,0.6729,0.027,0.7532,0.0179
0.6,1,2,2,skipconcat,297,True,0.6449,0.0041,461.0,0.5409,0.0031,0.7124,0.0087,0.6607,0.0188,0.7224,0.0477,0.6888,0.0148,0.7712,0.01
0.6,1,2,2,skipsum,97,True,0.7106,0.023,361.0,0.5381,0.0096,0.6864,0.0435,0.6463,0.0752,0.6824,0.0351,0.6595,0.0233,0.7375,0.0473
0.6,1,2,2,skipsum,198,True,0.6442,0.0239,361.0,0.5379,0.0059,0.7429,0.04,0.6979,0.0463,0.74,0.0338,0.7182,0.0402,0.8012,0.0478
0.6,1,2,2,skipsum,286,True,0.6047,0.0325,361.0,0.5433,0.0047,0.7637,0.0384,0.7185,0.0535,0.7741,0.0072,0.7444,0.0316,0.8273,0.044
0.6,1,2,2,stack,98,True,0.7333,0.0213,361.0,0.5753,0.0563,0.6393,0.0267,0.564,0.0225,0.8122,0.0495,0.6652,0.0266,0.6935,0.0301
0.6,1,2,2,stack,197,True,0.6891,0.0263,361.0,0.5837,0.0567,0.7103,0.0176,0.6609,0.0189,0.7078,0.0303,0.6833,0.0206,0.7436,0.0242
0.6,1,2,2,stack,299,True,0.6769,0.0441,361.0,0.5366,0.0009,0.6913,0.0511,0.6513,0.0468,0.6333,0.1064,0.6406,0.0781,0.7452,0.0443
0.6,1,3,1,skipconcat,89,True,0.7262,0.0126,661.0,0.7473,0.0101,0.6532,0.0161,0.6187,0.0547,0.6706,0.2533,0.6035,0.1217,0.7341,0.011
0.6,1,3,1,skipconcat,189,True,0.6969,0.0037,661.0,0.7412,0.0044,0.6948,0.0353,0.6614,0.0504,0.671,0.1637,0.651,0.0752,0.7629,0.0139
0.6,1,3,1,skipconcat,278,True,0.6777,0.0103,661.0,0.7402,0.0145,0.7179,0.035,0.6729,0.0539,0.7263,0.0394,0.6956,0.0185,0.7756,0.021
0.6,1,3,1,skipsum,99,True,0.7276,0.0092,361.0,0.7326,0.0053,0.6422,0.0533,0.5863,0.0591,0.7706,0.1244,0.6552,0.0053,0.7357,0.015
0.6,1,3,1,skipsum,197,True,0.6831,0.0019,361.0,0.7794,0.0675,0.7309,0.0112,0.6911,0.0333,0.7188,0.0579,0.7018,0.0113,0.7935,0.0117
0.6,1,3,1,skipsum,298,True,0.6476,0.0079,361.0,0.736,0.0032,0.7585,0.0178,0.7298,0.0156,0.7204,0.0537,0.724,0.0291,0.8166,0.0236
0.6,1,3,1,stack,99,True,0.7564,0.007,361.0,0.7466,0.0064,0.5596,0.0211,0.5058,0.021,0.6588,0.1421,0.5625,0.0506,0.595,0.035
0.6,1,3,1,stack,188,True,0.7245,0.0157,361.0,0.7483,0.011,0.6376,0.0245,0.5778,0.0408,0.7506,0.1403,0.6419,0.0372,0.7119,0.0294
0.6,1,3,1,stack,263,True,0.6978,0.0082,361.0,0.7413,0.0099,0.6854,0.0258,0.6314,0.057,0.7482,0.1021,0.6761,0.0127,0.7421,0.0121
0.6,1,3,2,skipconcat,99,True,0.7299,0.008,771.0,0.7458,0.0128,0.6069,0.028,0.5349,0.0213,0.8714,0.0212,0.6624,0.0138,0.7046,0.034
0.6,1,3,2,skipconcat,171,True,0.6839,0.0047,771.0,0.7358,0.013,0.7051,0.0195,0.6558,0.0224,0.7043,0.0655,0.6772,0.0306,0.7484,0.0264
0.6,1,3,2,skipconcat,270,True,0.6569,0.0074,771.0,0.7919,0.0672,0.7145,0.0134,0.6725,0.0048,0.6902,0.063,0.6797,0.029,0.7706,0.0106
0.6,1,3,2,skipsum,98,True,0.7141,0.0144,471.0,0.7449,0.0115,0.681,0.027,0.6465,0.0414,0.6251,0.0154,0.6345,0.0162,0.735,0.0266
0.6,1,3,2,skipsum,183,True,0.6372,0.0162,471.0,0.7394,0.0064,0.7559,0.0168,0.7325,0.0324,0.7094,0.0283,0.7198,0.0149,0.8113,0.0211
0.6,1,3,2,skipsum,298,True,0.5987,0.0252,471.0,0.7434,0.0056,0.7593,0.0234,0.7192,0.0318,0.7494,0.0144,0.7337,0.0219,0.8292,0.0301
0.6,1,3,2,stack,96,True,0.7412,0.0268,471.0,0.7847,0.0621,0.6039,0.0754,0.5574,0.0923,0.5651,0.0514,0.5601,0.0697,0.6303,0.0879
0.6,1,3,2,stack,196,True,0.6814,0.015,471.0,0.7446,0.0023,0.6963,0.0283,0.667,0.054,0.6514,0.0527,0.6548,0.006,0.7475,0.0167
0.6,1,3,2,stack,289,True,0.655,0.0099,471.0,0.7884,0.0554,0.7082,0.0081,0.6546,0.0058,0.7192,0.0355,0.685,0.0163,0.7679,0.0116
0.6,2,1,1,skipconcat,99,True,0.7288,0.0075,251.0,0.3258,0.0024,0.6618,0.0103,0.6392,0.0344,0.5714,0.1439,0.5902,0.0608,0.6982,0.0222
0.6,2,1,1,skipconcat,187,True,0.7123,0.0068,251.0,0.3383,0.0021,0.6771,0.005,0.6803,0.0373,0.5286,0.1071,0.5854,0.0515,0.7207,0.0154
0.6,2,1,1,skipconcat,282,True,0.6931,0.0075,251.0,0.3773,0.0608,0.6868,0.0167,0.6392,0.0171,0.6832,0.142,0.6506,0.0651,0.7432,0.012
0.6,2,1,1,skipsum,99,True,0.7412,0.008,251.0,0.3332,0.0033,0.6291,0.019,0.5794,0.0168,0.5796,0.0559,0.5787,0.0359,0.664,0.033
0.6,2,1,1,skipsum,185,True,0.7151,0.0105,251.0,0.3274,0.002,0.6786,0.0214,0.6506,0.0257,0.589,0.0365,0.6179,0.0286,0.7285,0.0243
0.6,2,1,1,skipsum,296,True,0.6809,0.0299,251.0,0.3314,0.0013,0.7126,0.0328,0.6811,0.036,0.6569,0.0537,0.6682,0.0423,0.765,0.0484
0.6,2,1,1,stack,99,True,0.7288,0.0075,251.0,0.3304,0.0003,0.6618,0.0103,0.6392,0.0344,0.5714,0.1439,0.5902,0.0608,0.6982,0.0222
0.6,2,1,1,stack,187,True,0.7123,0.0068,251.0,0.3302,0.0044,0.6771,0.005,0.6803,0.0373,0.5286,0.1071,0.5854,0.0515,0.7207,0.0154
0.6,2,1,1,stack,282,True,0.6931,0.0075,251.0,0.3694,0.0584,0.6868,0.0167,0.6392,0.0171,0.6832,0.142,0.6506,0.0651,0.7432,0.012
0.6,2,1,2,skipconcat,91,True,0.7425,0.0018,361.0,0.331,0.0026,0.6095,0.0427,0.5491,0.0421,0.7553,0.0907,0.6305,0.0152,0.6589,0.0273
0.6,2,1,2,skipconcat,190,True,0.7009,0.0075,361.0,0.3305,0.0022,0.6502,0.031,0.5847,0.0385,0.7651,0.0754,0.6586,0.015,0.7127,0.0131
0.6,2,1,2,skipconcat,288,True,0.6684,0.0185,361.0,0.3715,0.0578,0.6919,0.0346,0.632,0.0472,0.7474,0.0246,0.6829,0.0175,0.7425,0.0273
0.6,2,1,2,skipsum,99,True,0.7343,0.0124,361.0,0.3314,0.0041,0.6318,0.0337,0.5722,0.0324,0.6557,0.0486,0.6111,0.0396,0.6805,0.0407
0.6,2,1,2,skipsum,190,True,0.674,0.0234,361.0,0.3326,0.0038,0.7077,0.0275,0.6799,0.0455,0.6494,0.0387,0.6626,0.0255,0.7526,0.0366
0.6,2,1,2,skipsum,297,True,0.6402,0.0266,361.0,0.334,0.0024,0.7263,0.0205,0.6813,0.0196,0.7141,0.0325,0.6972,0.025,0.7771,0.0322
0.6,2,1,2,stack,91,True,0.7425,0.0018,361.0,0.3354,0.0023,0.6095,0.0427,0.5491,0.0421,0.7553,0.0907,0.6305,0.0152,0.6589,0.0273
0.6,2,1,2,stack,190,True,0.7009,0.0075,361.0,0.3314,0.0034,0.6502,0.031,0.5847,0.0385,0.7651,0.0754,0.6586,0.015,0.7127,0.0131
0.6,2,1,2,stack,288,True,0.6684,0.0185,361.0,0.3698,0.0561,0.6919,0.0346,0.632,0.0472,0.7474,0.0246,0.6829,0.0175,0.7425,0.0273
0.6,2,2,1,skipconcat,97,True,0.7254,0.0056,461.0,0.5329,0.0017,0.67,0.012,0.6164,0.0289,0.6914,0.0781,0.6478,0.0178,0.7176,0.0062
0.6,2,2,1,skipconcat,187,True,0.6925,0.0103,461.0,0.5258,0.0047,0.6916,0.0194,0.6264,0.0363,0.7718,0.0659,0.6881,0.0116,0.7555,0.0106
0.6,2,2,1,skipconcat,296,True,0.6709,0.0091,461.0,0.5291,0.0057,0.7037,0.0152,0.6419,0.0393,0.771,0.0769,0.696,0.0117,0.7642,0.0091
0.6,2,2,1,skipsum,95,True,0.7394,0.0096,361.0,0.5309,0.006,0.6299,0.0271,0.5718,0.027,0.651,0.0433,0.6082,0.0291,0.6713,0.0376
0.6,2,2,1,skipsum,195,True,0.696,0.0101,361.0,0.5316,0.0012,0.703,0.0253,0.6442,0.0314,0.7376,0.0116,0.6874,0.02,0.7636,0.0265
0.6,2,2,1,skipsum,280,True,0.6655,0.0175,361.0,0.5743,0.0566,0.7273,0.0281,0.6789,0.0263,0.7251,0.0459,0.701,0.0343,0.7939,0.0418
0.6,2,2,1,stack,98,True,0.7282,0.0089,361.0,0.5737,0.0606,0.6447,0.0495,0.5822,0.0598,0.7608,0.0392,0.6559,0.0223,0.7078,0.0309
0.6,2,2,1,stack,149,True,0.7106,0.0085,361.0,0.5351,0.0025,0.6772,0.0458,0.621,0.0707,0.769,0.0852,0.6788,0.0096,0.7302,0.0166
0.6,2,2,1,stack,295,True,0.6836,0.0079,361.0,0.5763,0.0573,0.6883,0.0275,0.6174,0.0394,0.7988,0.0435,0.6941,0.0096,0.7473,0.0154
0.6,2,2,2,skipconcat,93,True,0.7178,0.0027,571.0,0.5466,0.0038,0.6778,0.0052,0.6452,0.0343,0.6283,0.1092,0.6286,0.0366,0.7253,0.0033
0.6,2,2,2,skipconcat,199,True,0.6764,0.0067,571.0,0.5373,0.0047,0.6958,0.0081,0.6292,0.0141,0.7616,0.0228,0.6886,0.0038,0.748,0.0038
